id;shape;color;clarity;report;type;cut
10073565;Round;F;SI2;GIA;natural;Super Ideal
9929330;Round;G;VS2;GIA;natural;Super Ideal
9945023;Emerald;E;VVS1;GIA;natural;Ideal
9875911;Marquise;F;SI2;GIA;natural;Very Good
10017552;Round;D;SI2;GIA;natural;Super Ideal
9944376;Oval;E;VS1;GIA;natural;Very Good
9967413;Round;D;SI2;GIA;natural;Super Ideal
9943837;Emerald;F;VVS2;GIA;natural;Ideal
9958746;Oval;E;VVS1;GIA;natural;Ideal
9944493;Heart;F;VS2;GIA;natural;Very Good
9687510;Oval;H;SI1;GIA;natural;Very Good
9875592;Oval;D;SI1;GIA;natural;Ideal
10091070;Heart;F;SI1;GIA;natural;Ideal
10088550;Emerald;F;VS1;GIA;natural;Ideal
10088266;Oval;D;VS2;GIA;natural;Ideal
10091378;Emerald;D;VVS2;GIA;natural;Ideal
9830613;Princess;F;IF;GIA;natural;Ideal
10003465;Princess;F;VS1;GIA;natural;Ideal
9925791;Pear;E;VS2;GIA;natural;Ideal
9789498;Round;F;VVS1;GIA;natural;Super Ideal
10014768;Round;G;VS2;GIA;natural;Super Ideal
9946788;Oval;D;VS1;GIA;natural;Super Ideal
9944101;Round;I;SI2;GIA;natural;Super Ideal
9627002;Round;I;IF;GIA;natural;Super Ideal
9913069;Round;E;SI1;GIA;natural;Very Good
9990646;Emerald;D;VS1;GIA;natural;Ideal
9926864;Pear;E;VVS2;GIA;natural;Very Good
9946452;Oval;F;VS2;GIA;natural;Ideal
9869930;Round;D;SI1;GIA;natural;Ideal
10002443;Emerald;D;VS1;GIA;natural;Ideal
9952011;Round;D;SI2;GIA;natural;Super Ideal
9870101;Round;G;VS2;GIA;natural;Ideal
9943753;Oval;H;IF;GIA;natural;Ideal
9990612;Emerald;E;VS2;GIA;natural;Super Ideal
10063143;Round;F;SI1;GIA;natural;Ideal
10062870;Round;E;SI1;GIA;natural;Very Good
10029813;Round;E;VS2;GIA;natural;Super Ideal
9989398;Round;D;SI2;GIA;natural;Super Ideal
10067637;Round;G;VS1;GIA;natural;Ideal
10061535;Pear;D;VS2;GIA;natural;Ideal
9563052;Round;H;VVS2;GIA;natural;Super Ideal
9951822;Emerald;G;VVS2;GIA;natural;Ideal
9958989;Emerald;F;VS2;GIA;natural;Very Good
9241824;Round;E;VVS2;GIA;natural;Super Ideal
9405554;Round;D;VVS2;GIA;natural;Super Ideal
9244895;Round;D;VVS2;GIA;natural;Super Ideal
9869625;Round;E;VVS2;GIA;natural;Super Ideal
9404483;Round;H;VVS1;GIA;natural;Super Ideal
9869671;Round;D;VVS2;GIA;natural;Super Ideal
9405882;Round;D;VVS2;GIA;natural;Super Ideal
9405986;Round;D;VVS2;GIA;natural;Super Ideal
9479139;Round;D;VVS2;GIA;natural;Super Ideal
9754727;Round;E;VVS2;GIA;natural;Super Ideal
9406253;Round;D;VVS2;GIA;natural;Super Ideal
9242670;Round;D;VVS2;GIA;natural;Super Ideal
9990936;Round;D;SI2;GIA;natural;Super Ideal
10010946;Emerald;D;VS1;GIA;natural;Ideal
9946771;Emerald;H;VVS1;GIA;natural;Ideal
9997337;Round;E;SI1;GIA;natural;Super Ideal
10077492;Round;E;VVS2;GIA;natural;Good
10073410;Round;G;SI1;GIA;natural;Super Ideal
10076066;Round;E;SI1;GIA;natural;Ideal
10089099;Princess;F;VS1;GIA;natural;Ideal
10086474;Round;F;IF;GIA;natural;Super Ideal
10086139;Round;G;VS2;GIA;natural;Ideal
10086143;Round;I;IF;GIA;natural;Super Ideal
10082938;Round;G;VS1;GIA;natural;Super Ideal
10082210;Round;E;VVS2;GIA;natural;Super Ideal
10088028;Round;H;VVS1;GIA;natural;Very Good
9947080;Emerald;D;VVS2;GIA;natural;Ideal
10022871;Round;E;SI1;GIA;natural;Ideal
9882345;Marquise;D;SI2;GIA;natural;Ideal
10021962;Pear;F;VVS2;GIA;natural;Ideal
9702372;Round;F;VS1;GIA;natural;Super Ideal
9741948;Heart;H;VS1;GIA;natural;Ideal
9946155;Emerald;D;VS1;GIA;natural;Ideal
10022401;Marquise;D;VS2;GIA;natural;Very Good
10030613;Oval;D;SI2;GIA;natural;Very Good
10017925;Round;D;SI2;GIA;natural;Super Ideal
9967613;Oval;G;VVS2;GIA;natural;Ideal
10088202;Round;E;SI2;GIA;natural;Super Ideal
9933131;Round;F;SI2;GIA;natural;Super Ideal
9973145;Marquise;F;VS1;GIA;natural;Ideal
9991063;Emerald;D;VS2;GIA;natural;Very Good
9952577;Round;J;VS1;GIA;natural;Super Ideal
9978964;Oval;E;VS2;GIA;natural;Ideal
10030574;Pear;D;SI2;GIA;natural;Ideal
9944671;Marquise;I;SI2;GIA;natural;Ideal
10090851;Pear;E;VVS1;GIA;natural;Very Good
10091844;Pear;D;SI1;GIA;natural;Ideal
10091406;Pear;G;VVS1;GIA;natural;Ideal
10091374;Emerald;F;VVS2;GIA;natural;Ideal
10090720;Emerald;D;VS1;GIA;natural;Ideal
10091630;Pear;J;VS2;GIA;natural;Ideal
10078302;Round;I;VS2;GIA;natural;Super Ideal
9878640;Princess;D;VVS2;GIA;natural;Ideal
9878506;Princess;D;VS2;GIA;natural;Ideal
9922494;Pear;G;VVS2;GIA;natural;Ideal
9454108;Round;F;VVS1;GIA;natural;Super Ideal
9702170;Round;F;VVS1;GIA;natural;Super Ideal
9892274;Round;G;SI2;GIA;natural;Super Ideal
9561794;Round;G;VVS2;GIA;natural;Ideal
9943354;Oval;E;VVS2;GIA;natural;Super Ideal
10022086;Round;I;VS1;GIA;natural;Ideal
9605683;Round;D;SI1;GIA;natural;Ideal
9905892;Emerald;H;VS1;GIA;natural;Ideal
9903575;Pear;E;VS2;GIA;natural;Ideal
10034789;Round;I;VS2;GIA;natural;Very Good
9688191;Round;H;VS2;GIA;natural;Ideal
9688329;Round;I;IF;GIA;natural;Super Ideal
9997877;Round;D;SI2;GIA;natural;Super Ideal
9990753;Emerald;D;VVS2;GIA;natural;Ideal
9946164;Emerald;G;VS1;GIA;natural;Super Ideal
9950924;Round;D;SI2;GIA;natural;Super Ideal
9990449;Marquise;H;SI1;GIA;natural;Ideal
10028426;Round;D;SI2;GIA;natural;Super Ideal
9640922;Round;I;VVS2;GIA;natural;Ideal
10027684;Round;D;SI1;GIA;natural;Super Ideal
10062950;Pear;H;VS2;GIA;natural;Ideal
9922896;Emerald;E;IF;GIA;natural;Ideal
10003166;Emerald;F;VS2;GIA;natural;Ideal
10044245;Round;I;VS1;GIA;natural;Very Good
10072420;Round;G;VS2;GIA;natural;Very Good
9702552;Round;E;VVS2;GIA;natural;Super Ideal
9404400;Round;D;VVS2;GIA;natural;Super Ideal
9967241;Round;D;VVS2;GIA;natural;Super Ideal
9967302;Round;E;VVS2;GIA;natural;Super Ideal
10027076;Round;D;VVS2;GIA;natural;Super Ideal
9242797;Round;D;VVS2;GIA;natural;Super Ideal
10073234;Round;F;VS2;GIA;natural;Very Good
9404691;Round;D;VVS2;GIA;natural;Super Ideal
9244672;Round;E;VVS2;GIA;natural;Super Ideal
9242477;Round;E;VVS2;GIA;natural;Super Ideal
9964741;Round;D;SI1;GIA;natural;Ideal
9967264;Round;D;VVS2;GIA;natural;Super Ideal
9244357;Round;F;VVS2;GIA;natural;Super Ideal
9967189;Round;D;VVS2;GIA;natural;Super Ideal
10010262;Pear;D;VS2;GIA;natural;Ideal
9947325;Oval;F;VVS1;GIA;natural;Ideal
9900726;Round;E;SI1;GIA;natural;Ideal
9946482;Oval;E;VVS2;GIA;natural;Very Good
9963968;Round;D;SI1;GIA;natural;Very Good
10004692;Round;G;SI1;GIA;natural;Ideal
9963526;Round;E;SI1;GIA;natural;Ideal
9943240;Oval;F;IF;GIA;natural;Ideal
10000530;Round;I;VS1;GIA;natural;Super Ideal
10027777;Round;D;SI2;GIA;natural;Super Ideal
10085035;Round;E;VVS2;GIA;natural;Super Ideal
10083338;Round;F;VVS2;GIA;natural;Super Ideal
10085158;Round;G;VVS2;GIA;natural;Very Good
10083641;Round;F;VVS2;GIA;natural;Super Ideal
10080863;Round;F;SI2;GIA;natural;Very Good
10080656;Marquise;F;VS2;GIA;natural;Ideal
10086445;Round;F;VVS2;GIA;natural;Super Ideal
10087804;Round;H;IF;GIA;natural;Very Good
10080466;Round;I;VVS2;GIA;natural;Very Good
10016695;Marquise;D;VS2;GIA;natural;Ideal
10022265;Round;E;SI1;GIA;natural;Super Ideal
10051781;Heart;G;VS2;GIA;natural;Very Good
9899257;Round;E;SI1;GIA;natural;Ideal
9886622;Pear;D;SI2;GIA;natural;Very Good
9943606;Oval;E;VS1;GIA;natural;Ideal
9867897;Round;E;SI1;GIA;natural;Ideal
10017862;Round;J;IF;GIA;natural;Ideal
9909428;Pear;G;VS2;GIA;natural;Ideal
9630814;Round;G;VVS2;GIA;natural;Ideal
9900435;Round;D;SI1;GIA;natural;Ideal
9899083;Oval;D;VS2;GIA;natural;Ideal
9753682;Round;E;SI1;GIA;natural;Ideal
10089725;Heart;D;SI1;GIA;natural;Ideal
10022128;Oval;D;VS1;GIA;natural;Very Good
9825498;Pear;E;VS2;GIA;natural;Super Ideal
9951605;Heart;G;SI1;GIA;natural;Ideal
9931721;Round;G;VVS2;GIA;natural;Ideal
10052292;Pear;F;SI1;GIA;natural;Very Good
9713043;Round;D;VS1;GIA;natural;Ideal
9754876;Marquise;F;VVS2;GIA;natural;Ideal
10088722;Marquise;D;SI2;GIA;natural;Very Good
9847999;Round;I;IF;GIA;natural;Super Ideal
9828259;Princess;D;VVS1;GIA;natural;Ideal
9865231;Round;F;VVS1;GIA;natural;Super Ideal
9789425;Round;F;VVS1;GIA;natural;Super Ideal
9983827;Round;I;VVS1;GIA;natural;Super Ideal
9929356;Round;E;SI1;GIA;natural;Ideal
9620506;Round;G;VVS2;GIA;natural;Very Good
9787275;Round;H;VVS2;GIA;natural;Super Ideal
9953746;Round;H;SI1;GIA;natural;Very Good
10027791;Round;D;SI1;GIA;natural;Very Good
9912981;Emerald;G;SI2;GIA;natural;Very Good
9950900;Round;D;SI2;GIA;natural;Super Ideal
10002648;Round;H;SI1;GIA;natural;Super Ideal
9712828;Round;E;SI1;GIA;natural;Ideal
10028589;Marquise;E;VS1;GIA;natural;Ideal
9591753;Round;E;SI1;GIA;natural;Super Ideal
9944190;Oval;D;VS1;GIA;natural;Ideal
9945882;Emerald;D;VS1;GIA;natural;Ideal
9927785;Pear;E;VVS2;GIA;natural;Ideal
10028766;Round;D;SI2;GIA;natural;Super Ideal
9946490;Emerald;F;VVS2;GIA;natural;Ideal
10028028;Round;H;VS1;GIA;natural;Super Ideal
9982609;Round;G;SI1;GIA;natural;Super Ideal
10028685;Emerald;E;VS1;GIA;natural;Super Ideal
9952608;Pear;E;VS2;GIA;natural;Very Good
9406266;Round;D;VVS2;GIA;natural;Super Ideal
9404200;Round;E;VVS2;GIA;natural;Super Ideal
9404443;Round;D;VVS2;GIA;natural;Ideal
9754042;Round;E;VVS2;GIA;natural;Super Ideal
9967282;Round;D;VVS2;GIA;natural;Super Ideal
9754681;Round;D;VVS2;GIA;natural;Super Ideal
9967330;Round;D;VVS2;GIA;natural;Super Ideal
10073577;Round;E;VS2;GIA;natural;Super Ideal
9404117;Round;D;VVS2;GIA;natural;Super Ideal
9869702;Round;D;VVS2;GIA;natural;Super Ideal
9241342;Round;F;VVS2;GIA;natural;Super Ideal
9405074;Round;E;VVS2;GIA;natural;Ideal
9717990;Round;E;VVS2;GIA;natural;Super Ideal
9930695;Round;D;SI2;GIA;natural;Super Ideal
9797752;Round;I;IF;GIA;natural;Super Ideal
9945207;Emerald;E;VVS2;GIA;natural;Ideal
10062938;Round;F;SI1;GIA;natural;Very Good
9897791;Round;E;SI1;GIA;natural;Super Ideal
9823330;Round;H;VVS2;GIA;natural;Ideal
10062779;Round;E;SI1;GIA;natural;Super Ideal
10062595;Round;D;SI2;GIA;natural;Super Ideal
10010830;Emerald;D;VS2;GIA;natural;Super Ideal
9609737;Round;G;VVS2;GIA;natural;Super Ideal
9789890;Round;G;VS2;GIA;natural;Ideal
9989027;Round;H;SI1;GIA;natural;Super Ideal
10084671;Round;D;VS1;GIA;natural;Very Good
10086783;Round;G;VVS1;GIA;natural;Super Ideal
10083593;Round;G;VVS1;GIA;natural;Super Ideal
10086592;Round;F;VS1;GIA;natural;Very Good
10081187;Oval;F;VS1;GIA;natural;Very Good
10086875;Round;G;VS1;GIA;natural;Very Good
10074910;Round;J;VVS2;GIA;natural;Very Good
10018108;Emerald;E;VS2;GIA;natural;Ideal
9787515;Round;E;SI1;GIA;natural;Super Ideal
10021731;Round;D;SI1;GIA;natural;Super Ideal
9967403;Oval;E;VS1;GIA;natural;Ideal
10022847;Oval;E;VS1;GIA;natural;Ideal
9840973;Round;E;SI1;GIA;natural;Ideal
10023363;Round;E;SI2;GIA;natural;Ideal
9959001;Oval;D;VVS2;GIA;natural;Ideal
10023096;Oval;F;VS2;GIA;natural;Ideal
10021831;Emerald;D;VS1;GIA;natural;Ideal
9742027;Oval;D;VS2;GIA;natural;Ideal
10017718;Round;I;SI2;GIA;natural;Super Ideal
9931742;Round;D;SI2;GIA;natural;Super Ideal
9959014;Oval;G;VS2;GIA;natural;Ideal
10003239;Oval;G;VS2;GIA;natural;Ideal
9845684;Round;G;VS2;GIA;natural;Ideal
10017485;Emerald;H;SI2;GIA;natural;Ideal
10012176;Heart;H;VS1;GIA;natural;Ideal
9957413;Heart;G;SI1;GIA;natural;Ideal
9974970;Heart;H;VVS2;GIA;natural;Very Good
10051792;Heart;D;VS2;GIA;natural;Very Good
9875079;Heart;H;VS2;GIA;natural;Ideal
10091181;Round;E;SI2;GIA;natural;Super Ideal
9873364;Round;I;VVS2;GIA;natural;Super Ideal
9927525;Princess;I;VS2;GIA;natural;Ideal
9841970;Round;I;IF;GIA;natural;Ideal
9865197;Round;D;VVS1;GIA;natural;Ideal
9798800;Round;F;VVS1;GIA;natural;Super Ideal
9809048;Round;E;SI1;GIA;natural;Super Ideal
9978036;Round;E;SI2;GIA;natural;Good
9977636;Round;J;VS1;GIA;natural;Good
10014713;Round;D;VS1;GIA;natural;Ideal
9562586;Round;H;VVS1;GIA;natural;Super Ideal
9923301;Round;F;SI1;GIA;natural;Super Ideal
9902419;Round;F;SI1;GIA;natural;Very Good
9252108;Round;G;VS1;GIA;natural;Ideal
9250227;Princess;E;SI1;GIA;natural;Ideal
9249851;Pear;I;VS2;GIA;natural;Ideal
9840774;Round;F;VS2;GIA;natural;Very Good
9930221;Round;H;VS2;IGI;natural;Ideal
9947406;Round;D;SI1;GIA;natural;Super Ideal
9989330;Emerald;F;VVS2;GIA;natural;Ideal
9927775;Marquise;F;VVS2;GIA;natural;Super Ideal
9944146;Round;H;VVS2;GIA;natural;Ideal
9951220;Round;E;SI1;GIA;natural;Ideal
9946455;Oval;F;VS2;GIA;natural;Ideal
9721809;Round;E;SI1;GIA;natural;Super Ideal
9983123;Round;D;SI2;GIA;natural;Super Ideal
9565593;Round;H;VVS2;GIA;natural;Super Ideal
9998238;Round;E;SI2;GIA;natural;Super Ideal
10063156;Round;D;SI2;GIA;natural;Super Ideal
10062890;Round;G;SI1;GIA;natural;Super Ideal
9546000;Round;G;VVS2;GIA;natural;Super Ideal
10027570;Round;E;SI1;GIA;natural;Ideal
9968142;Round;G;SI1;GIA;natural;Very Good
10063023;Round;D;SI1;GIA;natural;Very Good
9944546;Emerald;D;VVS2;GIA;natural;Ideal
10069884;Round;H;VS2;GIA;natural;Super Ideal
9821159;Round;H;VS2;GIA;natural;Ideal
9945789;Oval;E;VS1;GIA;natural;Very Good
9860570;Round;F;SI1;HRD;natural;Very Good
9404488;Round;F;VVS1;GIA;natural;Super Ideal
9754642;Round;D;VS1;GIA;natural;Super Ideal
9243772;Round;F;VVS2;GIA;natural;Super Ideal
9702077;Round;D;VS1;GIA;natural;Super Ideal
9488650;Round;D;VS1;GIA;natural;Super Ideal
9566355;Round;H;VVS2;GIA;natural;Super Ideal
9792385;Round;E;SI1;GIA;natural;Ideal
9963330;Oval;D;VS2;GIA;natural;Ideal
10010639;Emerald;E;VS1;GIA;natural;Super Ideal
9950882;Round;D;SI2;GIA;natural;Super Ideal
9815472;Round;H;VVS2;GIA;natural;Ideal
9634953;Round;H;VVS2;GIA;natural;Super Ideal
9898410;Round;E;SI1;GIA;natural;Super Ideal
9926924;Pear;E;VVS2;GIA;natural;Ideal
9824229;Round;H;VVS2;GIA;natural;Super Ideal
10072962;Emerald;E;VS2;GIA;natural;Ideal
9897511;Round;F;VVS2;GIA;natural;Ideal
10083836;Round;G;VVS1;GIA;natural;Very Good
9880089;Round;D;SI1;GIA;natural;Very Good
10083552;Round;H;VS2;GIA;natural;Super Ideal
10086635;Round;F;VVS1;GIA;natural;Super Ideal
9952221;Round;D;VS1;GIA;natural;Very Good
9982136;Round;D;SI2;GIA;natural;Super Ideal
10088399;Round;I;VS2;GIA;natural;Super Ideal
10010644;Oval;F;VS1;GIA;natural;Ideal
10022407;Round;E;SI1;GIA;natural;Ideal
9979211;Oval;E;SI1;GIA;natural;Ideal
9880522;Heart;F;VS1;GIA;natural;Very Good
10089060;Oval;G;VS1;GIA;natural;Ideal
9900887;Pear;E;VVS1;GIA;natural;Ideal
9953142;Emerald;D;VS2;GIA;natural;Very Good
10028923;Emerald;D;VS2;GIA;natural;Very Good
10065602;Heart;E;VVS2;GIA;natural;Very Good
9997824;Oval;E;VS2;GIA;natural;Very Good
9932960;Round;F;SI1;GIA;natural;Very Good
10089498;Heart;H;VVS2;GIA;natural;Ideal
9881054;Emerald;E;VS1;GIA;natural;Very Good
9982708;Round;F;SI1;GIA;natural;Very Good
10087616;Pear;I;SI1;GIA;natural;Ideal
10090893;Emerald;E;VS2;GIA;natural;Super Ideal
10090979;Oval;D;SI1;GIA;natural;Ideal
9959097;Princess;J;SI1;GIA;natural;Good
9858714;Pear;E;VVS1;GIA;natural;Very Good
9812181;Round;G;VVS1;GIA;natural;Super Ideal
9999980;Round;F;SI1;GIA;natural;Super Ideal
9983859;Round;I;VS1;GIA;natural;Very Good
9919821;Round;F;VS2;GIA;natural;Very Good
10029729;Round;E;SI1;GIA;natural;Very Good
10027743;Round;E;SI2;GIA;natural;Ideal
9911419;Round;I;VVS1;GIA;natural;Very Good
9977885;Round;J;VS2;GIA;natural;Good
9971540;Oval;D;VS1;GIA;natural;Ideal
9792509;Round;G;VS2;GIA;natural;Super Ideal
9946389;Oval;D;VS1;GIA;natural;Ideal
9789909;Round;G;VS1;GIA;natural;Super Ideal
9801830;Round;E;SI1;GIA;natural;Ideal
9944365;Oval;F;VS1;GIA;natural;Ideal
9928028;Princess;H;SI1;GIA;natural;Ideal
9905710;Oval;E;VS2;GIA;natural;Ideal
9953084;Round;H;SI1;GIA;natural;Very Good
9810513;Round;I;SI2;GIA;natural;Super Ideal
9252208;Round;D;VS1;GIA;natural;Ideal
9854442;Round;E;SI1;GIA;natural;Ideal
9928174;Round;F;SI1;GIA;natural;Super Ideal
10002190;Round;D;SI1;GIA;natural;Super Ideal
10002224;Round;D;SI2;GIA;natural;Super Ideal
10027921;Round;F;SI1;GIA;natural;Super Ideal
9946474;Pear;E;VS1;GIA;natural;Ideal
10001973;Round;F;SI1;GIA;natural;Super Ideal
9997215;Round;E;SI1;GIA;natural;Super Ideal
9928511;Pear;E;VVS2;GIA;natural;Ideal
10028301;Round;D;SI2;GIA;natural;Super Ideal
10002472;Round;D;SI1;GIA;natural;Ideal
10065805;Round;F;SI1;GIA;natural;Super Ideal
10065820;Oval;E;VS2;GIA;natural;Ideal
10065468;Round;E;SI1;GIA;natural;Ideal
9245541;Round;D;VVS2;GIA;natural;Ideal
9488499;Round;D;VS1;GIA;natural;Super Ideal
9835106;Round;D;VS1;GIA;natural;Super Ideal
9488686;Round;D;VS1;GIA;natural;Super Ideal
9702165;Round;D;VS1;GIA;natural;Super Ideal
10010909;Round;H;SI1;GIA;natural;Super Ideal
9844667;Round;D;VS1;GIA;natural;Super Ideal
10011226;Oval;E;VS2;GIA;natural;Ideal
10010374;Round;H;SI1;GIA;natural;Super Ideal
9565513;Round;H;VVS1;GIA;natural;Super Ideal
9997125;Round;E;SI1;GIA;natural;Super Ideal
9857435;Round;H;VVS1;GIA;natural;Ideal
9746393;Round;H;VVS2;GIA;natural;Super Ideal
9925577;Pear;E;VVS2;GIA;natural;Ideal
9634784;Round;H;VVS2;GIA;natural;Super Ideal
10069646;Emerald;E;VS1;GIA;natural;Ideal
9964454;Marquise;D;VS2;GIA;natural;Ideal
10084929;Round;G;VVS2;GIA;natural;Super Ideal
10073323;Pear;D;VS1;GIA;natural;Very Good
10084169;Round;G;VS2;GIA;natural;Good
10080064;Round;D;VS2;GIA;natural;Very Good
9957721;Round;H;SI1;GIA;natural;Super Ideal
10086305;Round;H;VS2;GIA;natural;Super Ideal
10086767;Round;H;VS2;GIA;natural;Super Ideal
10082672;Round;F;VS2;GIA;natural;Super Ideal
10085259;Round;I;VVS2;GIA;natural;Super Ideal
10080285;Pear;F;VS2;GIA;natural;Ideal
9936978;Round;H;SI2;GIA;natural;Super Ideal
10079040;Round;F;SI2;GIA;natural;Super Ideal
9708609;Round;D;VS1;GIA;natural;Super Ideal
10086436;Round;G;SI1;GIA;natural;Super Ideal
9919611;Oval;D;VS2;GIA;natural;Very Good
10021753;Emerald;F;VVS2;GIA;natural;Super Ideal
9858436;Heart;F;VS1;GIA;natural;Very Good
9979874;Emerald;G;VS2;GIA;natural;Ideal
10048880;Emerald;D;VS2;GIA;natural;Super Ideal
9953914;Emerald;E;VS2;GIA;natural;Ideal
9728855;Emerald;J;SI1;GIA;natural;Good
9565732;Round;H;VVS1;GIA;natural;Super Ideal
9901069;Round;E;VS2;GIA;natural;Super Ideal
10049446;Pear;F;VVS1;GIA;natural;Very Good
10024590;Round;H;SI2;GIA;natural;Ideal
9786791;Round;H;VVS2;GIA;natural;Super Ideal
9845347;Round;E;SI1;GIA;natural;Ideal
9925865;Round;F;SI1;GIA;natural;Super Ideal
9923520;Pear;G;VS1;GIA;natural;Ideal
9972367;Round;I;VVS2;GIA;natural;Super Ideal
10011550;Oval;F;VS2;GIA;natural;Ideal
9899541;Oval;D;SI1;GIA;natural;Ideal
9879513;Heart;H;VVS1;GIA;natural;Very Good
9881835;Pear;E;VVS2;GIA;natural;Very Good
10088505;Heart;F;VS2;GIA;natural;Ideal
10028943;Pear;E;VVS2;GIA;natural;Very Good
9998427;Heart;G;VVS1;GIA;natural;Ideal
9958191;Emerald;E;VS1;GIA;natural;Very Good
9959204;Pear;G;SI2;GIA;natural;Ideal
10087541;Round;D;SI1;GIA;natural;Super Ideal
10091695;Oval;J;VS1;GIA;natural;Ideal
10090718;Pear;E;VS1;GIA;natural;Ideal
9878028;Emerald;F;SI1;GIA;natural;Good
9947598;Emerald;F;VVS2;GIA;natural;Ideal
9892559;Marquise;I;SI1;GIA;natural;Very Good
10046683;Round;G;VVS2;GIA;natural;Very Good
9892503;Round;I;SI2;GIA;natural;Super Ideal
9978089;Round;F;SI2;GIA;natural;Good
9792200;Round;D;VS2;GIA;natural;Ideal
9900792;Round;E;SI1;GIA;natural;Ideal
9921628;Pear;F;VS2;GIA;natural;Good
9249823;Round;J;VVS2;GIA;natural;Very Good
9841301;Round;E;SI1;GIA;natural;Super Ideal
9792235;Round;I;IF;GIA;natural;Super Ideal
9713098;Round;D;VS1;GIA;natural;Ideal
9947631;Emerald;E;SI1;GIA;natural;Ideal
9944505;Emerald;D;VS1;GIA;natural;Ideal
10002071;Round;D;SI2;GIA;natural;Super Ideal
9990774;Oval;D;VS1;GIA;natural;Ideal
9848982;Round;E;SI1;GIA;natural;Ideal
9927999;Round;G;SI1;GIA;natural;Super Ideal
9854820;Round;E;SI1;GIA;natural;Ideal
9998242;Emerald;E;VS2;GIA;natural;Super Ideal
9998428;Emerald;D;VS1;GIA;natural;Ideal
10061238;Emerald;E;VS1;GIA;natural;Ideal
10027656;Marquise;D;VS1;GIA;natural;Ideal
10062645;Round;E;SI1;GIA;natural;Very Good
9904023;Heart;E;VS2;GIA;natural;Very Good
9905186;Round;E;SI1;GIA;natural;Very Good
9815080;Round;D;VS1;GIA;natural;Super Ideal
9488618;Round;D;VS1;GIA;natural;Super Ideal
9726118;Round;D;VS1;GIA;natural;Super Ideal
9805707;Round;E;SI1;GIA;natural;Super Ideal
9598352;Round;G;VS2;GIA;natural;Super Ideal
9642581;Round;H;VVS2;GIA;natural;Super Ideal
10010776;Round;D;SI1;GIA;natural;Ideal
9946362;Oval;D;VS2;GIA;natural;Very Good
9879741;Round;D;SI1;GIA;natural;Ideal
9946777;Oval;F;SI1;GIA;natural;Ideal
9648075;Round;H;VVS1;GIA;natural;Super Ideal
9743568;Round;H;VVS2;GIA;natural;Super Ideal
10010693;Emerald;D;VS1;GIA;natural;Ideal
9605407;Round;H;VVS2;GIA;natural;Super Ideal
9945053;Round;H;VS1;GIA;natural;Very Good
9549592;Round;G;VVS1;GIA;natural;Super Ideal
9983140;Round;D;SI2;GIA;natural;Super Ideal
9924429;Round;F;SI1;GIA;natural;Super Ideal
10083741;Round;F;VVS1;GIA;natural;Super Ideal
10086279;Round;E;VVS2;GIA;natural;Super Ideal
10082406;Round;E;VVS1;GIA;natural;Super Ideal
10086032;Round;F;VS1;GIA;natural;Super Ideal
10087334;Round;F;VS2;GIA;natural;Ideal
10081342;Oval;G;VS1;GIA;natural;Very Good
10079292;Round;I;VVS1;GIA;natural;Very Good
10037640;Round;E;VS1;GIA;natural;Very Good
9952223;Round;D;VS1;GIA;natural;Very Good
10004287;Round;G;SI1;GIA;natural;Super Ideal
9845194;Round;D;VS1;GIA;natural;Very Good
9874393;Round;G;VS1;GIA;natural;Very Good
10021284;Round;D;SI2;GIA;natural;Super Ideal
9943442;Emerald;E;VVS1;GIA;natural;Ideal
10021548;Emerald;E;VS2;GIA;natural;Ideal
10017739;Round;G;SI1;GIA;natural;Super Ideal
9998651;Oval;E;SI1;GIA;natural;Ideal
9943987;Oval;E;SI1;GIA;natural;Very Good
9967779;Pear;F;IF;GIA;natural;Very Good
9952900;Oval;I;SI1;GIA;natural;Very Good
10021813;Emerald;E;IF;GIA;natural;Ideal
10012331;Heart;F;SI1;GIA;natural;Ideal
9946358;Oval;E;VS1;GIA;natural;Ideal
9981934;Round;D;SI2;GIA;natural;Super Ideal
9946092;Oval;E;VS1;GIA;natural;Ideal
9943910;Emerald;D;VS1;GIA;natural;Ideal
10018714;Round;H;SI1;GIA;natural;Super Ideal
10090167;Round;J;VVS1;GIA;natural;Super Ideal
9918766;Oval;I;SI2;GIA;natural;Very Good
10011855;Oval;F;VS2;GIA;natural;Very Good
9979606;Oval;I;SI1;GIA;natural;Very Good
10088036;Oval;D;VS1;GIA;natural;Ideal
10088139;Emerald;D;VVS2;GIA;natural;Ideal
10090995;Round;D;SI2;GIA;natural;Super Ideal
10091752;Round;J;SI1;GIA;natural;Super Ideal
10091283;Emerald;E;VS2;GIA;natural;Super Ideal
10091222;Oval;D;SI1;GIA;natural;Ideal
10091129;Round;D;SI1;GIA;natural;Ideal
10092150;Emerald;E;VVS2;GIA;natural;Good
9873322;Round;I;VVS1;GIA;natural;Super Ideal
8513663;Round;G;VVS2;GIA;natural;Good
10002978;Princess;F;VS1;GIA;natural;Ideal
9923970;Princess;G;VVS1;GIA;natural;Ideal
9453816;Round;E;VVS1;GIA;natural;Very Good
